Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Distance_km,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,City,Festival,Order_DateTime,Order_Date,Order_Time,Day_of_Week,Is_Weekend,Order_ID,Order_Size,Priority
12.060007349971116,74.94601183364725,12.169516080032405,75.03595629290977,15.617182240529294,conditions Stormy,Low ,Snack ,scooter ,Metropolitian ,No ,2025-03-29 11:19:46.715372,2025-03-29,11:19:46.715372,5,1,UNASSIGNED_c95c6107,Small,Express
15.895402831090331,75.47679910882724,15.986523995838034,75.58192353840306,15.13256832200345,conditions Stormy,Jam ,Drinks ,scooter ,Metropolitian ,No ,2025-03-29 19:38:46.715372,2025-03-29,19:38:46.715372,5,1,UNASSIGNED_c22e20f9,Medium,Express
17.616779582102367,75.21687390263355,17.659148405703014,75.25945479849318,6.523443827171204,conditions Sunny,Low ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-29 19:56:46.715372,2025-03-29,19:56:46.715372,5,1,UNASSIGNED_8081cbef,Medium,Express
17.47357027951331,75.44339064361898,17.541057594486915,75.49865950973248,9.521784422871358,conditions Fog,Jam ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-28 04:55:46.715372,2025-03-28,04:55:46.715372,4,0,UNASSIGNED_64d52231,Small,Normal
16.648615781738343,72.7994520329355,16.690437449572574,72.83151639717087,5.769910718769817,conditions Windy,Medium ,Buffet ,electric_scooter ,Metropolitian ,No ,2025-03-28 13:45:46.715372,2025-03-28,13:45:46.715372,4,0,UNASSIGNED_7056bbca,Small,Normal
13.311266854248531,77.89244698819421,13.328716894945153,77.92210328552117,3.749952119857134,conditions Windy,Jam ,Snack ,scooter ,Urban ,No ,2025-03-29 20:10:46.715372,2025-03-29,20:10:46.715372,5,1,UNASSIGNED_fb70d7df,Large,Express
16.159742344551987,75.04814560711712,16.28487681675414,75.13607213787101,16.78503423586798,conditions Sunny,Jam ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-28 19:32:46.715372,2025-03-28,19:32:46.715372,4,0,UNASSIGNED_810d49b0,Medium,Express
20.30643343761337,73.63219737900532,20.296519122613248,73.69596469587744,6.740891127766485,conditions Sunny,Jam ,Snack ,motorcycle ,Urban ,No ,2025-03-28 12:17:46.715372,2025-03-28,12:17:46.715372,4,0,UNASSIGNED_26e74ef8,Medium,Normal
13.379671175733371,76.28637784879488,13.510978081706387,76.39976465406093,19.066925507604722,conditions Sunny,Jam ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-30 11:42:46.715372,2025-03-30,11:42:46.715372,6,1,UNASSIGNED_d7638909,Small,Express
18.831448484654587,75.70015394196723,18.902732981223387,75.75584913620699,9.857579186738999,conditions Fog,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 16:23:46.715372,2025-03-29,16:23:46.715372,5,1,UNASSIGNED_4d6850d5,Small,Normal
23.100873116549003,71.13621661712158,23.202849981982332,71.2460938535283,15.961802431460535,conditions Windy,Low ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-30 18:03:46.715372,2025-03-30,18:03:46.715372,6,1,UNASSIGNED_985967c3,Small,Normal
8.174734593754991,81.33278863045633,8.332754195493662,81.4813638199483,24.00106834285472,conditions Sandstorms,Medium ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 11:07:46.715372,2025-03-30,11:07:46.715372,6,1,UNASSIGNED_3a0c4d6c,Small,High
11.520534098838358,74.57720060119499,11.625614200851489,74.69868260988511,17.653655949850123,conditions Sandstorms,Low ,Snack ,scooter ,Metropolitian ,No ,2025-03-28 07:42:46.715372,2025-03-28,07:42:46.715372,4,0,UNASSIGNED_63e84881,Small,Normal
17.635007722979516,75.45796946365557,17.604627588491592,75.37795849415052,9.127561888264072,conditions Fog,Medium ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-30 19:09:46.715372,2025-03-30,19:09:46.715372,6,1,UNASSIGNED_c9091970,Small,Normal
14.872936758413633,75.69892162078469,14.89427661600317,75.72349705817074,3.5504033434940485,conditions Sandstorms,High ,Drinks ,scooter ,Metropolitian ,Yes ,2025-03-30 06:02:46.715372,2025-03-30,06:02:46.715372,6,1,UNASSIGNED_f689da65,Medium,Normal
14.742936775383088,77.2846244600233,14.796910675141408,77.32726551245842,7.552473714026315,conditions Sunny,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 18:09:46.715372,2025-03-29,18:09:46.715372,5,1,UNASSIGNED_a2bb8826,Small,Normal
13.577954223994146,77.80905907102188,13.626629454468368,77.85676798012456,7.475346697391497,conditions Sunny,Jam ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-30 19:20:46.715372,2025-03-30,19:20:46.715372,6,1,UNASSIGNED_dcdf9895,Large,Normal
11.627367728061358,78.10088766640752,11.751216828259647,78.26640771207556,22.682367380669657,conditions Cloudy,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 13:24:46.715372,2025-03-29,13:24:46.715372,5,1,UNASSIGNED_bc3f19be,Small,Express
19.268266917767072,75.50680091156123,19.34881766624319,75.63273812309859,15.965114384709167,conditions Fog,Medium ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 21:07:46.715372,2025-03-30,21:07:46.715372,6,1,UNASSIGNED_17cc959d,Small,Normal
23.476769909660597,66.73357104648075,23.49785356958166,66.762026477806,3.7306164407814517,conditions Cloudy,High ,Meal ,scooter ,Metropolitian ,Yes ,2025-03-30 19:05:46.715372,2025-03-30,19:05:46.715372,6,1,UNASSIGNED_fa859e22,Small,High
16.028753115350774,75.43936831093924,16.06939179238848,75.50131318649935,8.014827471299759,conditions Windy,Medium ,Snack ,scooter ,Metropolitian ,No ,2025-03-28 13:06:46.715372,2025-03-28,13:06:46.715372,4,0,UNASSIGNED_5c99443a,Small,Normal
13.763114990237169,76.88034395225633,13.833409981787783,76.94564361188195,10.52709690755546,conditions Windy,Low ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-28 04:53:46.715372,2025-03-28,04:53:46.715372,4,0,UNASSIGNED_499ebe88,Small,Normal
16.454947077686434,73.76725948756068,16.505501917915257,73.72071729536317,7.4985627530417265,conditions Cloudy,Medium ,Drinks ,motorcycle ,Urban ,No ,2025-03-28 11:27:46.715372,2025-03-28,11:27:46.715372,4,0,UNASSIGNED_5f03b573,Large,Express
13.382490634342991,76.88544896318632,13.446883763873908,76.93701249009455,9.075964231216098,conditions Fog,Jam ,Drinks ,motorcycle ,Urban ,No ,2025-03-29 13:46:46.715372,2025-03-29,13:46:46.715372,5,1,UNASSIGNED_0500a46f,Medium,Express
11.549261912185813,76.39074518093943,11.63826069770715,76.49318556645208,14.914620671327114,conditions Cloudy,Jam ,Meal ,scooter ,Metropolitian ,No ,2025-03-29 20:09:46.715372,2025-03-29,20:09:46.715372,5,1,UNASSIGNED_2fcc9dee,Small,High
19.58744469036648,76.65999420343361,19.6715149027625,76.7725422245207,15.044364211968935,conditions Cloudy,Low ,Drinks ,scooter ,Metropolitian ,No ,2025-03-28 12:06:46.715372,2025-03-28,12:06:46.715372,4,0,UNASSIGNED_d343a378,Small,Express
12.261525283907632,76.86769516532888,12.294537083016358,76.9177521105592,6.561596258847626,conditions Sunny,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 11:45:46.715372,2025-03-30,11:45:46.715372,6,1,UNASSIGNED_e8373a8f,Medium,Normal
18.200189436002255,74.12998983451683,18.230105709911264,74.18481419238672,6.678183897004561,conditions Sandstorms,Medium ,Snack ,scooter ,Urban ,No ,2025-03-29 18:15:46.715372,2025-03-29,18:15:46.715372,5,1,UNASSIGNED_5891b923,Medium,Normal
11.357959073764807,76.93663133383033,11.402689503601305,77.01670007839923,10.045893601565892,conditions Stormy,Jam ,Snack ,scooter ,Metropolitian ,No ,2025-03-29 19:24:46.715372,2025-03-29,19:24:46.715372,5,1,UNASSIGNED_587d5cab,Small,Normal
16.028162934491714,77.53277168859606,16.100167523707604,77.58017821599931,9.474405800265979,conditions Sandstorms,Low ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-28 12:37:46.715372,2025-03-28,12:37:46.715372,4,0,UNASSIGNED_71d6a4df,Medium,Normal
18.35050165895431,75.05820261744414,18.44414883812671,75.14168033484562,13.638596816258005,conditions Fog,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 20:55:46.715372,2025-03-30,20:55:46.715372,6,1,UNASSIGNED_0d258981,Large,Normal
22.858236531039534,72.26068839596151,22.924297788604036,72.29976788972373,8.365685438317152,conditions Sunny,Medium ,Buffet ,scooter ,Metropolitian ,No ,2025-03-28 18:12:46.715372,2025-03-28,18:12:46.715372,4,0,UNASSIGNED_0f9d8e39,Medium,Express
13.258844908612675,75.57111402701388,13.38344620204932,75.67052873380605,17.540651830395266,conditions Cloudy,Medium ,Snack ,scooter ,Metropolitian ,No ,2025-03-28 12:54:46.715372,2025-03-28,12:54:46.715372,4,0,UNASSIGNED_62f76ff2,Large,Normal
18.816678237558804,76.3053987402249,18.84989907843827,76.33221908416306,4.648950267809704,conditions Cloudy,Low ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-30 19:03:46.715372,2025-03-30,19:03:46.715372,6,1,UNASSIGNED_b3ac00a1,Large,Normal
17.045598527264854,79.0821794639404,17.090400303113526,79.08605864563384,4.998766460484066,conditions Cloudy,Low ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-30 20:50:46.715372,2025-03-30,20:50:46.715372,6,1,UNASSIGNED_8e3d39d5,Large,Normal
15.616144899085272,75.7087132616276,15.632556193049934,75.68190490123354,3.4017041828197083,conditions Windy,Low ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-28 13:48:46.715372,2025-03-28,13:48:46.715372,4,0,UNASSIGNED_7c490191,Small,Normal
27.08840464646274,70.28446184065793,27.080168522447913,70.3171380140309,3.3621095620086447,conditions Sandstorms,High ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-28 18:28:46.715372,2025-03-28,18:28:46.715372,4,0,UNASSIGNED_210e77fc,Medium,Normal
15.129018198073432,77.30218000928677,15.165310223919697,77.3063237462885,4.0599235696247336,conditions Windy,Jam ,Meal ,scooter ,Metropolitian ,No ,2025-03-30 18:51:46.715372,2025-03-30,18:51:46.715372,6,1,UNASSIGNED_dc8ead8f,Medium,Express
14.046252821535049,75.99200846716947,14.058711910175663,76.09559659120968,11.259325239540637,conditions Stormy,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 13:06:46.715372,2025-03-30,13:06:46.715372,6,1,UNASSIGNED_9d2ef38b,Medium,High
14.432549909715574,77.65788610891764,14.502788645538274,77.66970670086604,7.913208733308535,conditions Stormy,Jam ,Snack ,scooter ,Urban ,No ,2025-03-29 11:48:46.715372,2025-03-29,11:48:46.715372,5,1,UNASSIGNED_6f21b8f0,Large,Express
18.45725606911924,75.48236987519394,18.539377929206456,75.5695227666524,12.955528069044993,conditions Fog,Jam ,Drinks ,scooter ,Metropolitian ,No ,2025-03-29 17:11:46.715372,2025-03-29,17:11:46.715372,5,1,UNASSIGNED_99a75e6a,Small,Normal
18.782789343881834,72.59888969419028,18.84499207013194,72.66078530570681,9.50167147468945,conditions Sandstorms,Medium ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-28 20:36:46.715372,2025-03-28,20:36:46.715372,4,0,UNASSIGNED_985f4222,Small,Express
17.060503202966718,75.20409194413978,17.095501074009576,75.21045558134423,3.9499316740909705,conditions Fog,Jam ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-29 13:44:46.715372,2025-03-29,13:44:46.715372,5,1,UNASSIGNED_3faa22d7,Small,Normal
18.291195356488213,75.36330103072972,18.40747095742656,75.45252322422132,15.99494659174912,conditions Sandstorms,Low ,Drinks ,motorcycle ,Urban ,No ,2025-03-30 22:39:46.715372,2025-03-30,22:39:46.715372,6,1,UNASSIGNED_0ea4b81f,Small,Normal
17.527344525042302,73.65527149125826,17.579052412920863,73.7133720710755,8.42615494666361,conditions Sunny,Low ,Snack ,scooter ,Urban ,No ,2025-03-30 11:04:46.715372,2025-03-30,11:04:46.715372,6,1,UNASSIGNED_a01cd4bf,Small,Express
12.70128753691164,77.81960879658862,12.749508694393842,77.86442137206802,7.237077354995186,conditions Sunny,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-28 04:54:46.715372,2025-03-28,04:54:46.715372,4,0,UNASSIGNED_aae18712,Medium,Normal
14.865935962688873,77.48258869730171,15.020377205035274,77.63259577731279,23.55075778479141,conditions Cloudy,High ,Meal ,scooter ,Metropolitian ,No ,2025-03-28 20:01:46.715372,2025-03-28,20:01:46.715372,4,0,UNASSIGNED_2bf3503f,Small,Express
10.478949880170575,76.98859823638973,10.499934723321187,77.0504023758668,7.14899001846746,conditions Cloudy,Low ,Snack ,scooter ,Metropolitian ,No ,2025-03-30 12:51:46.715372,2025-03-30,12:51:46.715372,6,1,UNASSIGNED_104e3102,Medium,High
15.478762696880906,75.84433924264668,15.565439711052711,75.92057894155333,12.63378568181315,conditions Fog,Medium ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-29 18:29:46.715372,2025-03-29,18:29:46.715372,5,1,UNASSIGNED_b029d5cd,Medium,Normal
13.423699230623967,75.05337340203421,13.492192644506273,75.10700073142088,9.572758311751924,conditions Windy,Medium ,Snack ,scooter ,Metropolitian ,No ,2025-03-30 23:50:46.715372,2025-03-30,23:50:46.715372,6,1,UNASSIGNED_83af167a,Small,Normal
15.74310431929906,74.99637066621902,15.867640096733947,75.04508232246131,14.79601100413967,conditions Windy,Low ,Buffet ,electric_scooter ,Urban ,No ,2025-03-29 13:45:46.715372,2025-03-29,13:45:46.715372,5,1,UNASSIGNED_f43efd47,Small,Normal
18.00569577570253,77.16129926164274,18.08879140698782,77.2395149072692,12.399812030797163,conditions Stormy,Low ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-30 00:25:46.715372,2025-03-30,00:25:46.715372,6,1,UNASSIGNED_d5e78ef8,Medium,High
17.383137279057326,72.68914407907108,17.431680130284732,72.7476091440384,8.22289979539451,conditions Cloudy,Low ,Snack ,motorcycle ,NaN ,No ,2025-03-29 15:37:46.715372,2025-03-29,15:37:46.715372,5,1,UNASSIGNED_5b10193d,Medium,Normal
13.669512122290048,79.1645092554626,13.694135172107973,79.1866304208665,3.634328203354334,conditions Sunny,Medium ,Meal ,electric_scooter ,Urban ,No ,2025-03-29 10:05:46.715372,2025-03-29,10:05:46.715372,5,1,UNASSIGNED_1b91c665,Large,High
13.431178472294988,79.06838645718042,13.549272200941724,79.21348838600682,20.459538483648128,conditions Sunny,Low ,Meal ,electric_scooter ,Metropolitian ,No ,2025-03-28 06:55:46.715372,2025-03-28,06:55:46.715372,4,0,UNASSIGNED_0db17488,Large,Normal
14.521486792896983,78.25093420730198,14.61290631211269,78.37951763545857,17.170635991761955,conditions Stormy,Jam ,Drinks ,motorcycle ,Urban ,No ,2025-03-30 12:47:46.715372,2025-03-30,12:47:46.715372,6,1,UNASSIGNED_eede081e,Large,Express
20.075329299391996,70.99948759779801,20.168582156072645,71.11382132630095,15.81206129417472,conditions Sandstorms,Jam ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-29 11:24:46.715372,2025-03-29,11:24:46.715372,5,1,UNASSIGNED_7d289f62,Medium,Normal
16.989499904418782,74.3834366144748,17.072750976366127,74.46131195951952,12.41956167062168,conditions Stormy,Medium ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-30 12:28:46.715372,2025-03-30,12:28:46.715372,6,1,UNASSIGNED_a4dc50f4,Large,Express
15.809192543675634,77.87863674343221,15.846659299710405,77.89915623891594,4.709055523355069,conditions Fog,Low ,Buffet ,electric_scooter ,Metropolitian ,No ,2025-03-29 11:52:46.715372,2025-03-29,11:52:46.715372,5,1,UNASSIGNED_218d6025,Large,Normal
16.74259840939802,77.30693415877265,16.902287814955393,77.46031546035468,24.120862093931894,conditions Sunny,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 04:10:46.715372,2025-03-29,04:10:46.715372,5,1,UNASSIGNED_1bea1dfc,Large,Normal
6.790348161015322,79.02505156012444,6.8533349676822315,79.0793572111872,9.2196832824696,conditions Windy,Jam ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-29 18:16:46.715372,2025-03-29,18:16:46.715372,5,1,UNASSIGNED_111972b1,Small,Normal
15.679560119024398,75.08141333424669,15.781827123579118,75.22047727632885,18.73092876313004,conditions Windy,Jam ,Drinks ,scooter ,Metropolitian ,No ,2025-03-28 23:09:46.715372,2025-03-28,23:09:46.715372,4,0,UNASSIGNED_a7c651ca,Large,Normal
13.117012474887378,76.08352287360977,13.162489501252018,76.12964767011455,7.107533098574921,conditions Fog,Medium ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 03:13:46.715372,2025-03-30,03:13:46.715372,6,1,UNASSIGNED_86515596,Small,Normal
13.270664517257792,76.22039172406866,13.34799357348053,76.27877938613968,10.670213481121841,conditions Sunny,Low ,Drinks ,scooter ,Metropolitian ,No ,2025-03-28 08:28:46.715372,2025-03-28,08:28:46.715372,4,0,UNASSIGNED_ae18b7f5,Medium,Normal
15.273374877142032,73.51881757755378,15.386594587153233,73.58357690016962,14.377871594955225,conditions Cloudy,Medium ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-28 13:00:46.715372,2025-03-28,13:00:46.715372,4,0,UNASSIGNED_86ee60be,Small,Normal
15.228641881896422,76.24384683763182,15.28380856521154,76.30706929611812,9.144849350707986,conditions Cloudy,Medium ,Meal ,scooter ,Urban ,No ,2025-03-28 18:50:46.715372,2025-03-28,18:50:46.715372,4,0,UNASSIGNED_75b7e174,Small,High
16.481800795647224,73.01800264659043,16.606336711341985,73.11518006071923,17.29319780198045,conditions Sandstorms,Jam ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-30 18:00:46.715372,2025-03-30,18:00:46.715372,6,1,UNASSIGNED_8706a30a,Small,Express
16.397526117011363,78.68233891927638,16.461718616162184,78.80139620315356,14.566698112034834,conditions Fog,Medium ,Drinks ,scooter ,Metropolitian ,No ,2025-03-29 19:44:46.715372,2025-03-29,19:44:46.715372,5,1,UNASSIGNED_9d654c16,Small,High
15.713310773512767,75.65569495954678,15.825074380633499,75.74710517035011,15.81542428850401,conditions Windy,Jam ,Meal ,scooter ,Metropolitian ,No ,2025-03-29 19:47:46.715372,2025-03-29,19:47:46.715372,5,1,UNASSIGNED_7fca2b5d,Small,Normal
17.29806799227328,75.92931129895135,17.31112835681026,75.9607876447047,3.6435195398351694,conditions Sandstorms,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-28 12:45:46.715372,2025-03-28,12:45:46.715372,4,0,UNASSIGNED_cc7da276,Large,Normal
19.96126744021285,73.59292623887798,20.001330169800962,73.67063878325105,9.262658324601638,conditions Stormy,Medium ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-30 12:24:46.715372,2025-03-30,12:24:46.715372,6,1,UNASSIGNED_c26121eb,Small,Normal
10.0531641135961,80.65925690882,10.150773815091986,80.71533906133585,12.469754946024878,conditions Stormy,Jam ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-28 12:09:46.715372,2025-03-28,12:09:46.715372,4,0,UNASSIGNED_2a13787a,Small,Normal
16.68399114782365,74.82204191175792,16.709807310971136,74.84535003097498,3.7951496390483097,conditions Stormy,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 06:51:46.715372,2025-03-30,06:51:46.715372,6,1,UNASSIGNED_20decfc3,Small,Normal
17.002564129373297,75.14418335187068,17.08872697146522,75.2993465901227,19.075977306290284,conditions Fog,Low ,Snack ,scooter ,Metropolitian ,No ,2025-03-29 12:00:46.715372,2025-03-29,12:00:46.715372,5,1,UNASSIGNED_c3e645fe,Medium,Normal
21.841699641106434,72.85409873179931,21.82916766113134,72.84179130341795,1.8856261196304454,conditions Sandstorms,High ,Meal ,scooter ,Urban ,No ,2025-03-30 12:01:46.715372,2025-03-30,12:01:46.715372,6,1,UNASSIGNED_42f35bdd,Small,Normal
16.585248985148514,76.29013221230166,16.64987244294064,76.40008963942198,13.744153377770116,conditions Sunny,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 07:21:46.715372,2025-03-29,07:21:46.715372,5,1,UNASSIGNED_35074626,Small,Normal
23.8751454585815,69.34897778037046,23.991659748680235,69.45668672272075,16.961348080398604,conditions Fog,Low ,Snack ,scooter ,Metropolitian ,No ,2025-03-28 04:20:46.715372,2025-03-28,04:20:46.715372,4,0,UNASSIGNED_688a46ac,Small,Normal
17.34455911807588,74.19620059843992,17.46491619452854,74.33181945523849,19.651220239882978,conditions Fog,Jam ,Snack ,scooter ,Metropolitian ,No ,2025-03-29 18:42:46.715372,2025-03-29,18:42:46.715372,5,1,UNASSIGNED_265f68ec,Medium,Express
8.461664307903785,82.07707764967317,8.519815475596348,82.1133689317482,7.598693048300052,conditions Sandstorms,Medium ,Meal ,scooter ,Metropolitian ,No ,2025-03-28 12:32:46.715372,2025-03-28,12:32:46.715372,4,0,UNASSIGNED_f4df72a8,Small,Express
14.244807549031428,76.74992940325775,14.329434381425456,76.85066666264812,14.365967687301746,conditions Windy,Medium ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-28 18:10:46.715372,2025-03-28,18:10:46.715372,4,0,UNASSIGNED_307ecf08,Small,Normal
9.166711275772535,79.65853303845813,9.206706635744583,79.65582213738544,4.4572254185547875,conditions Stormy,Jam ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-28 18:01:46.715372,2025-03-28,18:01:46.715372,4,0,UNASSIGNED_385ec475,Small,High
19.380195572233557,73.51136697929738,19.386125429391633,73.52903984565073,1.9675256500308194,conditions Cloudy,High ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-29 19:51:46.715372,2025-03-29,19:51:46.715372,5,1,UNASSIGNED_9fff3747,Large,Normal
16.98162863032002,75.43723617118842,17.088822159270126,75.5643918960219,18.022962574808076,conditions Sandstorms,Low ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-29 23:43:46.715372,2025-03-29,23:43:46.715372,5,1,UNASSIGNED_e4e19907,Small,Normal
12.600209474701305,78.40142141347323,12.679396462117873,78.48938817417125,12.985646612917995,conditions Stormy,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 19:29:46.715372,2025-03-29,19:29:46.715372,5,1,UNASSIGNED_abf50ee8,Medium,Normal
17.515831779714834,75.40926771918826,17.50115436555863,75.38643306516659,2.9201205489480846,conditions Fog,High ,Drinks ,motorcycle ,Urban ,No ,2025-03-28 12:48:46.715372,2025-03-28,12:48:46.715372,4,0,UNASSIGNED_0d4f8e8c,Small,Normal
17.257207693419126,76.5352378113436,17.29324117174151,76.5652869309256,5.121891333600937,conditions Windy,High ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-29 12:52:46.715372,2025-03-29,12:52:46.715372,5,1,UNASSIGNED_aabe5711,Small,Normal
18.146750793917843,72.60018720683642,18.157939700138314,72.59154902808353,1.5430367021925655,conditions Sandstorms,Medium ,Meal ,scooter ,Metropolitian ,Yes ,2025-03-29 11:55:46.715372,2025-03-29,11:55:46.715372,5,1,UNASSIGNED_383d4c5c,Small,Normal
22.663727768515365,70.88643994135967,22.748994228034274,70.99781431107242,14.84623059410165,conditions Sandstorms,Medium ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 18:26:46.715372,2025-03-29,18:26:46.715372,5,1,UNASSIGNED_0801c29a,Small,Express
23.04971150875243,70.8901327930745,23.154962535019255,71.01951499206633,17.66575897492479,conditions Windy,Low ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-30 13:11:46.715372,2025-03-30,13:11:46.715372,6,1,UNASSIGNED_f0d2957a,Small,Normal
15.881880022817802,77.70430458335268,15.957789544837434,77.80287759042443,13.503592086689912,conditions Windy,Medium ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-29 20:47:46.715372,2025-03-29,20:47:46.715372,5,1,UNASSIGNED_a45bbd79,Small,Normal
15.425455306205048,75.27317501971811,15.419600108545529,75.21566569283031,6.198762763604644,conditions Stormy,Low ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-29 12:58:46.715372,2025-03-29,12:58:46.715372,5,1,UNASSIGNED_ac206997,Small,Normal
9.797995233927407,78.77440168457369,9.898424361409951,78.8309013959984,12.767986400514278,conditions Cloudy,Low ,Buffet ,scooter ,Metropolitian ,No ,2025-03-28 20:33:46.715372,2025-03-28,20:33:46.715372,4,0,UNASSIGNED_a0337100,Medium,Normal
16.449673722763297,74.06212277096117,16.51099906768692,74.17334922066851,13.680366238810304,conditions Fog,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 13:40:46.715372,2025-03-30,13:40:46.715372,6,1,UNASSIGNED_8cc3263d,Large,Normal
21.2133806728835,73.40754524257633,21.321918791772422,73.5280911495006,17.36918666520036,conditions Fog,Jam ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-29 19:07:46.715372,2025-03-29,19:07:46.715372,5,1,UNASSIGNED_443c5974,Small,Normal
12.535678374290125,78.3130258188508,12.69476299485626,78.47868005113149,25.219509321375117,conditions Windy,Low ,Drinks ,motorcycle ,Urban ,No ,2025-03-29 18:21:46.715372,2025-03-29,18:21:46.715372,5,1,UNASSIGNED_4e4a7856,Medium,Normal
14.199968620674284,76.16109762432829,14.219964366401367,76.14572520714563,2.7729734123758254,conditions Sunny,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-28 12:36:46.715372,2025-03-28,12:36:46.715372,4,0,UNASSIGNED_dd007735,Large,Normal
13.152924131179873,75.14415813340351,13.279780607046051,75.28157008474543,20.49959696670564,conditions Sunny,Low ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-30 00:22:46.715372,2025-03-30,00:22:46.715372,6,1,UNASSIGNED_5cd96152,Large,Normal
17.73146192087224,75.28280952982081,17.78310426898216,75.31836269281582,6.866576678155194,conditions Sandstorms,Low ,Drinks ,scooter ,Urban ,No ,2025-03-28 13:22:46.715372,2025-03-28,13:22:46.715372,4,0,UNASSIGNED_1bed2e8b,Small,Express
18.326135139794573,74.75233438067212,18.43352023681905,74.8238635312638,14.126257135178596,conditions Stormy,Jam ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-28 20:07:46.715372,2025-03-28,20:07:46.715372,4,0,UNASSIGNED_b1a81f33,Medium,Express
13.451402263790861,79.26893424271896,13.487960746762681,79.32076832915992,6.924078284181344,conditions Fog,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-28 20:21:46.715372,2025-03-28,20:21:46.715372,4,0,UNASSIGNED_ef35fdc8,Small,Normal
22.351762642466106,74.14224442329594,22.374403956427468,74.1324858547708,2.7102225938838407,conditions Windy,Jam ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-29 11:03:46.715372,2025-03-29,11:03:46.715372,5,1,UNASSIGNED_47295aad,Medium,Normal
17.53634302788044,74.41255533741628,17.570495367203936,74.43840139970428,4.682928562618128,conditions Sandstorms,Medium ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-29 16:22:46.715372,2025-03-29,16:22:46.715372,5,1,UNASSIGNED_bd2bc053,Small,Normal
17.953209047025886,72.49907216179339,17.946618440904665,72.52480524975178,2.819036035240794,conditions Sandstorms,High ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-28 18:28:46.715372,2025-03-28,18:28:46.715372,4,0,UNASSIGNED_59b298fd,Small,Express
